playerID,CB,SW,LB,RB,LWB,RWB,CM,CDM,CAM,LM,RM,CF,ST,LF,RF,LW,RW,GK
181559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181721,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0
181725,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
181734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181780,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181783,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
181785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181815,0,0,0,0,0,0,3,0,1,2,4,0,0,0,0,0,0,0
181816,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
181818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181820,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181870,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
181872,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
181896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181959,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
182002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
182103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182126,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
182130,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
182145,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
182152,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0
182166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182170,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
182177,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182178,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182228,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
182309,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
182343,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0
182409,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
182432,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
182435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182440,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0
182493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182495,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182521,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
182619,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182625,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,2,0,0
182626,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
182627,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
182628,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182632,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0
182638,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,4,0,0
182641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182646,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0
182652,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182740,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
182741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182744,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
182757,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182763,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182772,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182836,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182844,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182859,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
182860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182861,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
182862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182878,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
182879,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
182882,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182883,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
182887,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
182888,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
182896,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0
182897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182945,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0
183037,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183043,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0
183064,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
183068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
183070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183108,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0
183125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183130,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
183135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183142,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
183145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183151,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0
183155,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0
183156,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
183160,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
183177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183187,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,4,0
183188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183220,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
183224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183233,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0
183238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183249,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
183251,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0
183254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183256,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0
183257,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
183277,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
183279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183287,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
183288,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183318,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
183322,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
183327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183332,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0
183333,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
183341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183344,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0
183346,4,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0
183354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183362,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
183363,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
183365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183374,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
183376,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
183379,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,2,0
183381,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183385,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
183387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183388,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
183389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183394,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
183395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183410,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
183412,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183418,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
183422,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
183425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183427,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
183429,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
183430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183437,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
183450,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
183452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183453,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0
183454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183471,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
183474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183480,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183483,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183486,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
183488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183490,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
183491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183498,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
183512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183515,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
183518,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183519,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183520,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0
183526,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0
183527,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
183540,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
183545,4,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
183546,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
183553,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183555,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0
183556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183559,4,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
183564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183569,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0
183572,0,0,0,0,0,0,1,0,2,0,0,4,3,0,0,0,0,0
183573,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
183574,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0
183580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
183601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
183606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183607,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183632,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
183640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183660,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0
183661,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
183666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183704,1,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
183706,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0
183711,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
183712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183730,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
183732,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
183735,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
183736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183750,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
183766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183781,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183784,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
183789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183792,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183800,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
183811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183819,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183820,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
183828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183830,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183853,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0
183855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183869,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
183871,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
183887,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183893,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
183895,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
183896,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
183898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
183899,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
183900,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
183901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183905,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0
183906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183915,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183916,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
183918,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
183920,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
183921,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0
183924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183925,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183926,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183932,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
183933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183936,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
183937,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
183938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183939,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0
183940,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
183955,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
183965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183966,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183969,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
183973,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
183975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183982,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
183987,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0
183999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
184002,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
184003,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
184009,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
184010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184031,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
184035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184037,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184042,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0
184055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184071,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
184075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184085,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
184087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184089,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0
184095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184098,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184099,2,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
184111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184115,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
184120,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
184133,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
184134,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
184136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184142,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
184144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184154,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
184156,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
184158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184171,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184173,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0
184176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184188,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
